,id,text,created_at,did_report_as_spam,owner.id,owner.is_verified,owner.profile_pic_url,owner.username,likes,comments
0,17852607887282949,"OPERADO A CORAZÓN ABIERTO, CON VÁLVULA METÁLICA Y TUBO DACRON, GRACIAS A DIOS Y A MUCHOS DOCTORES QUE ESTUVIERON EN LA OPERACIÓN, EN ESPECIAL AL DR. DIEGO BORCELLINO. CLINICA RAZETTI.",1601545887,False,1456097720,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/15802964_1399500730082869_3020444731688615936_a.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=5_wmLo81LHAAX_yUkvC&oh=a2c7cb8bea654988244b2c294028bdc1&oe=5FB2F5E7,esteban_catari,0,0
1,17965874803340031,❤️,1602158483,False,39237446275,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/115885578_277618126670430_136100980621002855_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=wx5aqezwrnoAX_YLpKW&oh=1741e9b23bec8a2843232193fe43f34b&oe=5FB4074B,yennyzulayrodriguez,0,0
2,17843440013435395,Huuiuuuuuu,1602597608,False,7755536297,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/31556884_942313382612874_6222887087637528576_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=lLH23UmjyjkAX-3orx4&oh=aef635cc46021bb6b31aed704f40a7d5&oe=5FB48D16,gustavojosealvaradoojeda,0,0
3,18029131516285254,Si se están abriendo cuentas a particulares ?,1601910367,False,313329326,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/120258496_601444033857032_385803455143535206_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=sDFxyFzU6JoAX_EBZeX&oh=fb8cd6d755cbfe373be3c8e975ec806c&oe=5FB27048,luisaltovar,0,0
4,17872107709954352,Excelente Noticia 👏🏼👏🏼👏🏼👏🏼,1601054866,False,8070975630,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/119232336_306716353962451_3049171453201687141_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=kIfkM4AraYkAX8iXxqG&oh=ba1766692f00eea1fa5a462647da432c&oe=5FB2DCCA,jdanielrondon,0,0
5,17890774744658794,Por que mi androoid 4,1601073723,False,4779060244,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/80443689_476798383236708_7836705539982622720_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=ip8FSkoBm9UAX8tlDwH&oh=fb10d314e3251ff839f2898a989856a3&oe=5FB2E815,ppastranl,0,0
6,17876672530855958,Muy bueno,1601251769,False,4509483216,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/72957299_2306483406328925_4189773634136440832_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=5VmHcRTCuk4AX8msQ73&oh=b8f1defb7276731d87328957ef7234bd&oe=5FB2D945,jlbrehabilitacion1,0,0
7,17874420733931694,"Mi segunda casa, por siempre! 💙",1601652442,False,707854430,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/121494867_681759252546863_5897915265912530400_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=mUJkYp18soQAX_eqiNt&oh=fd99a2a6f9de399294af85d521581d95&oe=5FB28FDE,daiasanjose,1,0
8,17898295975592398,👏👏,1601686423,False,1497873373,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/10693837_1520499428192227_1314527190_a.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=5fbqTIN8fOwAX8x1K_w&oh=36c0c81b361a33db539790f34d05cb4c&oe=5FB33DAF,aligonzalezaraujo,1,0
9,18073251922233099,Yo lo hice hice y sigue sin funcionar hace más de dos semanas y nada,1602283653,False,7217416483,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/73505141_425284105050712_6143690398960189440_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=1JZpBuBRnucAX_UcOcg&oh=749bb1ec87d6e04233099cbcc0d0069f&oe=5FB5EB1D,guthlianneguevara,2,0
10,17880728206849020,Muy explicativo,1602717158,False,4509483216,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/72957299_2306483406328925_4189773634136440832_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=5VmHcRTCuk4AX8msQ73&oh=b8f1defb7276731d87328957ef7234bd&oe=5FB2D945,jlbrehabilitacion1,0,0
11,17960676832345419,Respondame por favor me urge,1599921600,False,2058437061,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/43032276_260785101303700_3256020930505211904_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=bj7QivS26m4AX-6tgRD&oh=24b6f0862de3356e2b4a32901cb3ac9d&oe=5FB38BBE,dulcemadeley,0,1
12,17898384787570086,😢,1601323975,False,1751353790,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/116292301_965680620537638_5642107699608206699_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=lqA2rXTTlxAAX8OuLzI&oh=25677abd46ac80370f98f316e33ce9e3&oe=5FB5361B,flormjara,0,0
